"","LU0261952922","LU0811022283","LU0249332452","LU0170475312","LU0029872446"
"502",10.8731,7.801,127.02872,28.2,8.51
"503",10.8731,7.774,126.73174,28.29,8.53
"504",10.8732,7.783,127.40489,28.07,8.54
"505",10.8732,7.787,127.27621,27.87,8.54
"506",10.8732,7.781,126.92972,27.68,8.54
"507",10.8732,7.78,126.65254,27.7,8.53
"508",10.8732,7.772,126.96931,27.26,8.55
"509",10.8733,7.765,126.29616,27.23,8.53
"510",10.8733,7.743,125.79129,27.55,8.52
"511",10.8733,7.743,125.6032,27.74,8.52
"512",10.8733,7.76,126.19717,27.79,8.52
"513",10.8733,7.766,126.49415,27.6,8.54
"514",10.8734,7.767,126.45455,27.55,8.53
"515",10.8734,7.773,125.83089,27.58,8.52
"516",10.8734,7.761,125.49431,27.61,8.51
"517",10.8734,7.763,125.78139,27.55,8.51
"518",10.8735,7.765,125.6725,27.6,8.52
"519",10.8735,7.763,125.44482,27.67,8.51
"520",10.8735,7.752,124.99934,27.52,8.51
"521",10.8735,7.754,125.43492,27.6,8.52
"522",10.8736,7.773,125.91009,27.31,8.54
"523",10.8736,7.78,125.92988,27.45,8.54
"524",10.8736,7.797,126.47435,27.11,8.55
"525",10.8736,7.796,126.26647,26.8,8.55
"526",10.8737,7.8,126.32586,26.71,8.55
"527",10.8737,7.799,126.07838,26.81,8.55
"528",10.8737,7.788,126.36546,26.73,8.55
"529",10.8737,7.799,126.63274,26.71,8.55
"530",10.8737,7.823,126.30606,26.71,8.55
"531",10.8738,7.828,126.43475,26.29,8.56
"532",10.8738,7.835,126.24666,26.38,8.56
"533",10.8738,7.848,126.16747,26.43,8.55
"534",10.8738,7.849,126.28626,26.17,8.56
"535",10.8738,7.833,126.15757,26.21,8.56
"536",10.8739,7.789,126.22687,26.75,8.55
"537",10.8739,7.796,126.54365,26.52,8.56
"538",10.8739,7.798,126.81094,26.65,8.57
"539",10.8739,7.799,127.01881,26.53,8.57
"540",10.8739,7.807,127.32569,26.7,8.58
"541",10.874,7.849,128.03845,27.14,8.59
"542",10.874,7.839,127.2663,27.12,8.58
"543",10.874,7.836,127.75137,26.69,8.6
"544",10.874,7.849,128.14734,26.56,8.6
"545",10.874,7.835,127.97905,26.51,8.59
"546",10.8741,7.855,127.99886,26.38,8.59
"547",10.8741,7.857,128.55322,26.04,8.59
"548",10.8741,7.871,127.91966,25.81,8.58
"549",10.8741,7.858,128.07805,25.71,8.59
"550",10.8742,7.863,128.66211,25.3,8.59
"551",10.8742,7.83,127.84046,25.58,8.58
"552",10.8742,7.828,127.85036,25.9,8.58
"553",10.8742,7.835,127.52369,25.79,8.58
"554",10.8742,7.835,127.1574,25.94,8.59
"555",10.8743,7.832,127.2069,25.92,8.6
"556",10.8743,7.847,127.2069,25.79,8.6
"557",10.8743,7.839,127.42469,26.07,8.6
"558",10.8743,7.841,127.62268,25.94,8.6
"559",10.8743,7.851,127.85036,25.86,8.6
"560",10.8744,7.842,127.95925,25.9,8.6
"561",10.8744,7.85,127.78107,26.09,8.6
"562",10.8744,7.857,128.42452,26.17,8.61
"563",10.8744,7.863,127.96916,26.52,8.61
"564",10.8745,7.863,128.04836,26.59,8.61
"565",10.8745,7.87,128.56311,26.63,8.61
"566",10.8745,7.878,128.36513,26.85,8.61
"567",10.8745,7.879,128.17704,26.85,8.6
"568",10.8745,7.885,129.12738,26.65,8.6
"569",10.8746,7.881,128.59281,26.86,8.59
"570",10.8746,7.892,128.57302,26.73,8.59
"571",10.8746,7.886,128.50372,27.06,8.59
"572",10.8746,7.896,128.47402,27.02,8.59
"573",10.8746,7.901,128.11764,26.71,8.58
"574",10.8747,7.897,128.57302,26.58,8.59
"575",10.8747,7.945,129.38476,26.82,8.6
"576",10.8747,7.951,129.87973,26.91,8.6
"577",10.8747,7.956,129.50357,26.97,8.59
"578",10.8747,7.951,129.55305,27.15,8.59
"579",10.8748,7.946,129.78075,27.02,8.59
"580",10.8748,7.966,129.20658,26.98,8.59
"581",10.8748,7.9655,129.53821,27.07,8.59
"582",10.8748,7.96525,129.704025,27.16,8.59
"583",10.8749,7.965,129.86984,27,8.6
"584",10.8749,7.983,129.85993,27.11,8.6
"585",10.8749,7.996,130.26581,27.18,8.61
"586",10.8749,8.009,130.08763,27.12,8.62
"587",10.8749,8.014,130.38461,27.02,8.62
"588",10.875,8.026,130.5034,26.72,8.62
"589",10.875,8.023,130.36481,26.73,8.61
"590",10.875,8.034,130.81027,26.52,8.62
"591",10.875,8.038,130.4935,26.64,8.62
"592",10.875,8.034,130.03813,26.79,8.62
"593",10.8751,8.069,129.38476,26.99,8.61
"594",10.8751,8.041,129.85003,27.26,8.61
"595",10.8751,8.054,129.54316,27.28,8.61
"596",10.8751,8.063,129.79064,27,8.61
"597",10.8751,8.064,129.43426,27,8.62
"598",10.8752,8.063,129.46396,27.16,8.62
"599",10.8752,8.064,129.43426,27.43,8.61
"600",10.8752,8.053,128.86999,27.26,8.61
"601",10.8752,8.052,128.71001,27.52,8.6
"602",10.8753,8.045,128.5,27.41,8.6
"603",10.8753,8.034,128.09,27.5,8.6
"604",10.8753,8.037,128.53,27.54,8.6
"605",10.8753,8.06,129.02,27.26,8.61
"606",10.8753,8.065,129.44,27.1,8.61
"607",10.8754,8.076,128.96001,26.99,8.62
"608",10.8754,8.077,129.5,26.73,8.63
"609",10.8754,8.071,129.32001,26.6,8.63
"610",10.8754,8.0785,129.485,26.69,8.63
"611",10.8754,8.086,129.64999,26.73,8.63
"612",10.8755,8.088,129.56,26.69,8.63
"613",10.8755,8.094,129.83,26.98,8.63
"614",10.8755,8.103,129.96001,26.91,8.64
"615",10.8755,8.106,129.76,27.05,8.64
"616",10.8755,8.115,130.10001,26.95,8.64
"617",10.8756,8.116,130.11,26.98,8.63
"618",10.8756,8.117,130.11999,27.02,8.62
"619",10.8756,8.111,129.23,27.07,8.61
"620",10.8756,8.081,129.25,26.99,8.63
"621",10.8756,8.088,129.08,27.07,8.63
"622",10.8757,8.097,129.14,26.88,8.63
"623",10.8757,8.093,129.25,27.02,8.62
"624",10.8757,8.091,129.64999,27.07,8.62
"625",10.8757,8.094,130.10001,27.02,8.63
"626",10.8757,8.103,129.78,27.18,8.62
"627",10.8758,8.107,129.63001,27.18,8.62
"628",10.8758,8.094,129.64999,27.12,8.63
"629",10.8758,8.109,129.60001,26.91,8.63
"630",10.8758,8.105,129.76,26.83,8.64
"631",10.8758,8.117,130.53,26.53,8.65
"632",10.8759,8.143,130.64,26.76,8.65
"633",10.8759,8.149,130.77,26.91,8.65
"634",10.8759,8.149,131.09,27.02,8.64
"635",10.8759,8.158,131.03,27.01,8.63
"636",10.8759,8.161,131.06,26.81,8.63
"637",10.876,8.156,130.89,26.5,8.63
"638",10.876,8.15,131.24001,26.54,8.63
"639",10.876,8.14,131.81,26.47,8.64
"640",10.876,8.153,131.99001,26.28,8.64
"641",10.876,8.148,131.39,26.35,8.64
"642",10.8761,8.147,130.81,26.47,8.64
"643",10.8761,8.151,130.53999,26.71,8.64
"644",10.8761,8.15,130.47,26.69,8.65
"645",10.8761,8.162,131.485,26.94,8.65
"646",10.8761,8.174,132.5,26.31,8.66
"647",10.8762,8.181,133.42999,26.22,8.67
"648",10.8762,8.189,134.06,26.56,8.67
"649",10.8762,8.217,134.46001,26.92,8.66
"650",10.8762,8.216,134.69,27.03,8.67
"651",10.8762,8.244,135.13001,26.93,8.68
"652",10.8763,8.247,135.39,26.84,8.68
"653",10.8763,8.277,135.86,26.59,8.69
"654",10.8763,8.288,136.22,26.41,8.68
"655",10.8763,8.285,136.14999,26.36,8.68
"656",10.8763,8.287,136.39,26.56,8.67
"657",10.8764,8.312,135.86,26.97,8.66
"658",10.8764,8.294,135.10001,27.32,8.65
"659",10.8764,8.292,135.76,27.22,8.66
"660",10.8764,8.292,135.23,27.45,8.66
"661",10.8765,8.286,134.51,27.48,8.65
"662",10.8765,8.281,134.66,27.61,8.66
"663",10.8765,8.291,134.73,27.61,8.66
"664",10.8765,8.289,134.16,27.73,8.66
"665",10.8765,8.29,134.11,27.55,8.66
"666",10.8766,8.298,134.22,27.67,8.65
"667",10.8766,8.307,134.17999,27.46,8.64
"668",10.8766,8.316,133.91,27.29,8.64
"669",10.8766,8.312,134.82001,27.26,8.65
"670",10.8766,8.331,135.13001,27.22,8.65
"671",10.8767,8.332,135.96001,26.89,8.66
"672",10.8767,8.348,135.24001,26.92,8.66
"673",10.8767,8.331,134.39,26.67,8.65
"674",10.8767,8.324,134.64999,26.79,8.66
"675",10.8768,8.328,135.92,26.87,8.66
"676",10.8768,8.344,135.89,27.2,8.66
"677",10.8768,8.337,136.31,27.38,8.66
"678",10.8768,8.347,136.89999,27.39,8.66
"679",10.8768,8.362,137.71001,27.32,8.66
"680",10.8769,8.369,138,27.51,8.65
"681",10.8769,8.371,138.38001,27.29,8.66
"682",10.8769,8.3795,138.085,27.38,8.65
"683",10.8769,8.388,137.78999,27.22,8.66
"684",10.8769,8.373,137.94,27.11,8.67
"685",10.877,8.389,138.36999,26.98,8.67
"686",10.877,8.39,137.71001,27.05,8.66
"687",10.877,8.382,138.19,26.96,8.67
"688",10.877,8.385,138.74001,26.82,8.67
"689",10.8771,8.389,138.82001,26.89,8.67
"690",10.8771,8.389,138.84,27.01,8.67
"691",10.8771,8.383,138.98,27.18,8.66
"692",10.8771,8.374,138.99001,27.11,8.67
"693",10.8771,8.388,139.26,27.22,8.67
"694",10.8772,8.382,139.14999,27.23,8.67
"695",10.8772,8.37,139.14,27.15,8.68
"696",10.8772,8.373,138.25,27.42,8.68
"697",10.8772,8.373,138.53,27.39,8.68
"698",10.8772,8.381,139.24001,27.32,8.69
"699",10.8773,8.401,139.72,27.3,8.69
"700",10.8773,8.405,138.59,27.34,8.68
"701",10.8773,8.384,137.2,27.2,8.67
"702",10.8773,8.348,137.32001,27.09,8.67
"703",10.8773,8.362,136.75,27,8.67
"704",10.8774,8.332,137.03999,26.87,8.67
"705",10.8774,8.335,136.91,26.86,8.67
"706",10.8774,8.342,137.01,26.95,8.67
"707",10.8774,8.339,136.7,26.85,8.67
"708",10.8775,8.344,137.07001,26.84,8.67
"709",10.8775,8.345,137.13001,26.76,8.67
"710",10.8775,8.375,138.64999,26.84,8.68
"711",10.8775,8.384,138.73,26.74,8.68
"712",10.8775,8.377,139.02,26.56,8.69
"713",10.8776,8.381,139.64,26.79,8.69
"714",10.8776,8.381,139.95,26.85,8.68
"715",10.8776,8.376,139.99001,26.82,8.68
"716",10.8776,8.384,139.13001,26.89,8.68
"717",10.8777,8.374,140.07001,27.08,8.69
"718",10.8777,8.373,139.60001,27.18,8.69
"719",10.8777,8.358,139.32001,27.41,8.69
"720",10.8777,8.356,139.53,27.52,8.68
"721",10.8778,8.346,139.16,27.34,8.68
"722",10.8778,8.349,138.86,27.63,8.67
"723",10.8779,8.341,139.03999,27.72,8.66
"724",10.8779,8.327,138.31,27.82,8.66
"725",10.8779,8.337,138.2,27.68,8.66
"726",10.8779,8.334,137.57,27.84,8.66
"727",10.878,8.325,137.88,27.74,8.66
"728",10.878,8.331,138.36,27.91,8.67
"729",10.8781,8.369,138.62,27.95,8.67
"730",10.8781,8.342,139.1,28.1,8.68
"731",10.8781,8.342,138.95,28.12,8.68
"732",10.8782,8.35,138.98,28.31,8.67
"733",10.8783,8.34,139.29,28.31,8.67
"734",10.8783,8.341,138.65,28.22,8.66
"735",10.8783,8.323,137.79,28.26,8.66
"736",10.8784,8.31,137.25,27.98,8.66
"737",10.8785,8.315,137.85,28.04,8.66
"738",10.8785,8.3165,137.895,27.7,8.68
"739",10.8786,8.318,137.94,27.47,8.68
"740",10.8786,8.312,137.42,27.46,8.68
"741",10.8786,8.316,137.89,27.45,8.68
"742",10.8787,8.313,137.52,27.94,8.68
"743",10.8788,8.32,137.09,28.29,8.67
"744",10.8788,8.283,136.69,27.94,8.64
"745",10.8788,8.244,135.77,27.44,8.63
"746",10.8789,8.183,135.26,27.14,8.62
"747",10.879,8.124,134.12,27.44,8.59
"748",10.8791,8.147,134.67,27.66,8.61
"749",10.8791,8.145,134.41,27.77,8.61
"750",10.8791,8.162,134.28,27.92,8.59
"751",10.8792,8.129,133.56,28,8.57
"752",10.8793,8.121,133.82,28.03,8.56
"753",10.8794,8.131,134.16,28,8.57
"754",10.8794,8.131,133.6,28.07,8.55
"755",10.8794,8.129,133.82,28.08,8.55
"756",10.8795,8.112,133.53,27.96,8.54
"757",10.8796,8.125,133.59,27.89,8.57
"758",10.8797,8.129,133.59,27.83,8.57
"759",10.8797,8.134,133.64,28.25,8.55
"760",10.8798,8.11,132.84,28.03,8.55
"761",10.8798,8.103,133.76,27.98,8.57
"762",10.88,8.107,133.87,28.12,8.56
"763",10.88,8.115,133.84,28.37,8.56
"764",10.8801,8.125,134.4,28.42,8.58
"765",10.8801,8.1,134.35,28.7,8.57
"766",10.8801,8.124,133.72,28.89,8.56
"767",10.8802,8.103,133.29,28.9,8.56
"768",10.8803,8.115,133.53,28.96,8.56
"769",10.8803,8.119,133.33,29.16,8.51
"770",10.8804,8.07,131.62,29.41,8.48
"771",10.8804,8.09,131.48,29.26,8.48
"772",10.8806,8.091,131.93,29.35,8.5
"773",10.8807,8.091,132.34,29.46,8.5
"774",10.8808,8.093,132.88,29.41,8.51
"775",10.8808,8.096,133.24,29.43,8.5
"776",10.8809,8.094,133.67,29.5,8.5
"777",10.8811,8.0935,133.635,29.485,8.495
"778",10.8812,8.093,133.6,29.47,8.49
"779",10.8812,8.091,134.15,29.41,8.51
"780",10.8813,8.108,134.71,29.31,8.53
"781",10.8814,8.11,134.96,29.25,8.54
"782",10.8816,8.111,134.97,29.39,8.54
"783",10.8817,8.117,134.61,29.38,8.55
"784",10.8818,8.133,134.83,29.22,8.54
"785",10.8819,8.158,135.28,29.07,8.56
"786",10.8821,8.18,134.69,29.44,8.55
"787",10.8825,8.205,134.75,29.27,8.54
"788",10.8826,8.179,134.89,29.11,8.53
"789",10.8827,8.178,135.33,28.99,8.54
"790",10.8829,8.193,135.52,29.02,8.54
"791",10.883,8.188,135,29.03,8.52
"792",10.8834,8.182,135.06,28.94,8.52
"793",10.8835,8.201,135.12,28.76,8.54
"794",10.8836,8.195,134.9,28.91,8.51
"795",10.8837,8.174,134.22,28.97,8.5
"796",10.8839,8.158,133.88,29.06,8.52
"797",10.8842,8.171,134.46,28.94,8.54
"798",10.8843,8.18,134.63,29.07,8.52
"799",10.8845,8.17,133.92,29.19,8.51
"800",10.8846,8.155,133.82,29.3,8.51
"801",10.8847,8.16,134.24,29.51,8.52
"802",10.8851,8.169,134.44,29.45,8.52
"803",10.8852,8.168,134.91,29.16,8.53
"804",10.8854,8.175,134.51,29.35,8.52
"805",10.8855,8.184,134.61,29.42,8.53
"806",10.8856,8.184,134.16,29.52,8.53
"807",10.886,8.201,134.57,29.37,8.55
"808",10.8861,8.213,134.74,29.48,8.55
"809",10.8863,8.227,135.34,29.41,8.56
"810",10.8864,8.232,135.4,29.66,8.54
"811",10.8865,8.225,135.22,29.78,8.55
"812",10.8869,8.226,134.91,29.95,8.54
"813",10.8871,8.235,134.62,30.13,8.53
"814",10.8872,8.227,134.4,30.15,8.53
"815",10.8873,8.228,134.6,29.84,8.54
"816",10.8875,8.247,134.71,29.76,8.55
"817",10.8879,8.252,134.49,29.82,8.55
"818",10.888,8.245,134.05,30.09,8.55
"819",10.8882,8.258,134.28,30.1,8.55
"820",10.8883,8.257,134.96,30.17,8.56
"821",10.8884,8.272,135.66,29.96,8.58
"822",10.8888,8.283,135.52,29.99,8.56
"823",10.889,8.276,135.66,29.88,8.56
"824",10.8891,8.259,134.84,30.21,8.54
"825",10.8892,8.252,134.5,30.21,8.52
"826",10.8894,8.245,134.32,30.26,8.53
"827",10.8898,8.247,133.99,30.29,8.53
"828",10.8899,8.239,134.11,30.42,8.52
"829",10.89,8.228,133.85,30.33,8.5
"830",10.8902,8.207,133.84,30.24,8.48
"831",10.8903,8.192,133.71,30.31,8.48
"832",10.8907,8.211,133.61,30.43,8.46
"833",10.8908,8.203,133.56,30.36,8.46
"834",10.8909,8.213,134.2,30.32,8.5
"835",10.891,8.27,133.92,30.38,8.5
"836",10.8912,8.24,133.47,30.41,8.5
"837",10.8916,8.258,133.68,30.48,8.51
"838",10.8917,8.266,133.8,30.26,8.52
"839",10.8919,8.283,134.54,30.2,8.53
"840",10.892,8.285,134.26,30.25,8.52
"841",10.8922,8.284,135.05,30.44,8.53
"842",10.8926,8.301,135.15,30.21,8.54
"843",10.8927,8.302,134.89,30.26,8.52
"844",10.8929,8.297,135.01,30.45,8.53
"845",10.893,8.311,134.84,30.66,8.53
"846",10.8932,8.299,135.25,30.64,8.54
"847",10.8937,8.311,136.13,30.59,8.57
"848",10.8938,8.321,136.3,30.65,8.56
"849",10.894,8.316,136.42,30.59,8.57
"850",10.8942,8.315,136.79,30.65,8.57
"851",10.8944,8.322,136.58,30.85,8.55
"852",10.8949,8.309,136.72,30.83,8.55
"853",10.8951,8.318,137.43,30.6,8.56
"854",10.8953,8.326,137.64,30.57,8.57
"855",10.8955,8.343,137.56,30.6,8.58
"856",10.8957,8.344,137.22,30.64,8.575
"857",10.8962,8.3445,137.05,30.68,8.57
"858",10.8964,8.345,136.88,30.46,8.59
"859",10.8966,8.351,136.54,30.4,8.58
"860",10.8967,8.349,136.35,30.5,8.57
"861",10.8969,8.351,136.41,30.45,8.57
"862",10.8975,8.343,136.29,30.51,8.56
"863",10.8977,8.343,135.9,30.55,8.55
"864",10.8978,8.34,135.72,30.37,8.55
"865",10.898,8.345,135.82,30.46,8.55
"866",10.8982,8.343,136.71,30.56,8.56
"867",10.8987,8.3455,136.465,30.65,8.56
"868",10.8989,8.348,136.22,30.68,8.57
"869",10.8991,8.356,135.89,30.83,8.57
"870",10.8992,8.348,134.97,30.56,8.56
"871",10.8994,8.345,134.7,30.62,8.57
"872",10.8999,8.347,134.08,30.68,8.57
"873",10.9001,8.343,134.15,30.79,8.56
"874",10.9002,8.352,134.78,30.91,8.55
"875",10.9004,8.348,135.04,31,8.55
"876",10.9006,8.359,135.41,30.94,8.57
"877",10.9011,8.348,135.13,31.06,8.57
"878",10.9013,8.358,135.27,30.92,8.58
"879",10.9015,8.376,135.93,30.41,8.59
"880",10.9016,8.396,136.03,29.73,8.59
"881",10.9018,8.37,136.28,29.99,8.59
"882",10.9021,8.377,136.22,29.94,8.59
"883",10.9023,8.378,136.48,30.18,8.59
"884",10.9024,8.368,136.44,30.2,8.59
"885",10.9025,8.3765,136.405,30.27,8.59
"886",10.9027,8.385,136.37,30.34,8.59
"887",10.9032,8.387,136.4,30.35,8.59
"888",10.9033,8.388,136.37,30.15,8.59
"889",10.9035,8.391,136.08,30.21,8.59
"890",10.9036,8.389,136,30.35,8.59
"891",10.9038,8.403,136.3,30.11,8.6
"892",10.9043,8.4115,136.385,30.29,8.6
"893",10.9044,8.42,136.47,30.18,8.6
"894",10.9046,8.421,136.18,30.26,8.6
"895",10.9048,8.418,135.41,30.37,8.6
"896",10.905,8.414,135.6,30.44,8.58
"897",10.9055,8.417,135.75,30.4,8.58
"898",10.9056,8.414,135.3,30.46,8.58
"899",10.9058,8.436,135.93,30.46,8.59
"900",10.906,8.428,134.49,30.58,8.58
"901",10.9062,8.437,134.69,30.52,8.57
"902",10.9068,8.43,134.91,30.69,8.57
"903",10.907,8.437,135.46,30.47,8.57
"904",10.9071,8.438,135.74,30.36,8.57
"905",10.9073,8.441,136.14,30.44,8.57
"906",10.9075,8.44,136.01,30.46,8.57
"907",10.908,8.439,135.88,30.65,8.57
"908",10.9082,8.432,134.97,30.48,8.56
"909",10.9085,8.434,134.6,30.55,8.57
"910",10.9086,8.419,133.68,30.39,8.56
"911",10.9088,8.417,133.81,30.42,8.55
"912",10.9094,8.405,133.65,30.55,8.55
"913",10.9096,8.395,133.63,30.59,8.55
"914",10.9098,8.394,133.46,30.48,8.55
"915",10.9099,8.403,132.71,30.42,8.55
"916",10.9101,8.402,132.33,30.6,8.54
"917",10.9107,8.403,132.44,30.76,8.55
"918",10.9109,8.406,132.32,30.66,8.55
"919",10.9111,8.418,133.06,30.8,8.56
"920",10.9113,8.42,132.71,30.89,8.56
"921",10.9116,8.429,132.28,30.88,8.56
"922",10.9122,8.424,132.4,30.89,8.56
"923",10.9124,8.435,133.13,30.77,8.57
"924",10.9126,8.443,133.44,30.78,8.57
"925",10.9128,8.451,133.48,30.72,8.57
"926",10.913,8.451,134.02,30.54,8.58
"927",10.9136,8.45,134.16,30.51,8.58
"928",10.9138,8.443,133.44,30.55,8.56
"929",10.914,8.442,133.78,30.49,8.57
"930",10.9142,8.445,133.5,30.56,8.57
"931",10.9144,8.454,133.48,30.41,8.57
"932",10.9151,8.455,133.49,30.3,8.58
"933",10.9153,8.465,133.96,30.31,8.58
"934",10.9155,8.478,133.76,30.4,8.58
"935",10.9157,8.484,134.33,30.28,8.59
"936",10.916,8.48,134.01,30.44,8.58
"937",10.9166,8.49,134.43,30.39,8.58
"938",10.9168,8.493,134.46,30.4,8.58
"939",10.917,8.494,134.99,30.24,8.58
"940",10.9173,8.49,135.49,30.03,8.58
"941",10.9175,8.497,135.48,30.02,8.58
"942",10.9181,8.495,134.95,30.27,8.58
"943",10.9183,8.492,134.89,30.49,8.58
"944",10.9186,8.489,134.83,30.46,8.58
"945",10.9188,8.5,135.03,30.27,8.59
"946",10.919,8.517,134.85,30.33,8.58
"947",10.9197,8.516,135.03,30.22,8.58
"948",10.9199,8.516,134.74,30.4,8.58
"949",10.9201,8.518,135.19,30.29,8.58
"950",10.9203,8.525,135.39,30.39,8.58
"951",10.9205,8.519,135.49,30.32,8.59
"952",10.9212,8.527,135.56,30.15,8.59
"953",10.9214,8.544,136.15,30.17,8.6
"954",10.9216,8.543,135.95,30.41,8.6
"955",10.9218,8.548,136.12,30.33,8.6
"956",10.9221,8.547,135.75,30.47,8.61
"957",10.9227,8.548,135.68,30.39,8.61
"958",10.923,8.557,136.45,30.26,8.62
"959",10.9232,8.564,136.45,30.46,8.62
"960",10.9234,8.557,137.28,30.3,8.62
"961",10.9236,8.556,137.27,30.26,8.62
"962",10.9243,8.554,136.69,30.58,8.61
"963",10.9245,8.545,135.53,30.6,8.59
"964",10.9248,8.569,135.44,30.74,8.59
"965",10.925,8.536,134.98,30.77,8.6
"966",10.9252,8.546,134.22,30.79,8.6
"967",10.926,8.54,133.98,30.84,8.59
"968",10.9262,8.527,133.76,30.76,8.59
"969",10.9264,8.524,133.69,30.97,8.59
"970",10.9266,8.527,133.75,30.89,8.58
"971",10.9268,8.531,134.07,30.92,8.59
"972",10.9275,8.539,134.58,30.8,8.6
"973",10.9277,8.54,134.17,30.85,8.6
"974",10.9279,8.523,133.57,30.78,8.59
"975",10.9282,8.513,133.69,30.74,8.6
"976",10.9284,8.513,133.63,30.83,8.59
"977",10.9291,8.515,133.76,30.9,8.6
"978",10.9293,8.514,133.68,30.89,8.61
"979",10.9295,8.515,133.72,30.95,8.61
"980",10.9298,8.517,133.66,30.93,8.6
"981",10.93,8.503,133.82,30.83,8.59
"982",10.9307,8.51,133.93,30.72,8.59
"983",10.9309,8.519,134.26,30.61,8.58
"984",10.9311,8.531,134.4,30.6,8.59
"985",10.9314,8.535,134.71,30.57,8.59
"986",10.9316,8.554,134.84,30.54,8.6
"987",10.9323,8.554,135.03,30.58,8.59
"988",10.9325,8.553,135.33,30.65,8.59
"989",10.9328,8.544,134.49,30.7,8.58
"990",10.933,8.549,134.62,30.6,8.58
"991",10.9332,8.534,133.82,30.71,8.57
"992",10.9339,8.54,133.99,30.62,8.58
"993",10.9342,8.536,133.65,30.6,8.57
"994",10.9344,8.525,133.55,30.64,8.57
"995",10.9346,8.527,133.57,30.62,8.56
"996",10.9349,8.525,133.53,30.69,8.57
"997",10.9356,8.535,134.03,30.47,8.58
"998",10.9358,8.541,134.45,30.59,8.58
"999",10.936,8.542,134.785,30.68,8.58
"1000",10.9363,8.543,135.12,30.71,8.58
"1001",10.9365,8.547,134.71,30.63,8.59
"1002",10.9372,8.552,134.94,30.69,8.59
"1003",10.9375,8.552,135.93,30.64,8.59
"1004",10.9377,8.544,136.05,30.67,8.59
"1005",10.938,8.54,135.81,30.61,8.57
"1006",10.9382,8.526,135.1,30.57,8.56
"1007",10.9389,8.515,135.23,30.56,8.56
"1008",10.9392,8.514,135.32,30.34,8.57
"1009",10.9394,8.531,135.56,30.21,8.58
"1010",10.9397,8.526,135.21,30.44,8.57
"1011",10.9399,8.533,135.32,30.44,8.57
"1012",10.9406,8.534,135.65,30.54,8.57
"1013",10.9408,8.539,135.85,30.59,8.57
"1014",10.9411,8.538,135.89,30.49,8.58
"1015",10.9413,8.548,136.12,30.51,8.58
"1016",10.9415,8.537,135.95,30.51,8.58
"1017",10.9423,8.532,136.05,30.51,8.57
"1018",10.9425,8.536,135.81,30.66,8.57
"1019",10.9428,8.529,135.21,30.7,8.56
"1020",10.943,8.527,134.9,30.7,8.55
"1021",10.9432,8.526,136.01,30.65,8.57
"1022",10.944,8.53,135.59,30.83,8.57
"1023",10.9442,8.53,136.23,30.81,8.58
"1024",10.9445,8.545,136.42,30.77,8.58
"1025",10.9447,8.536,135.97,30.77,8.58
"1026",10.9449,8.528,135.81,30.84,8.57
"1027",10.9457,8.528,136.1,30.8,8.55
"1028",10.9459,8.522,136.1,30.74,8.55
"1029",10.9462,8.526,136.02,30.57,8.56
